,Incident ID,Incident Date,State,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations,lat,lon
738,2506113,2023-01-19,West Virginia,Lindside,74 James Monroe Dr,Monroe County Technical Center,0,0,0,0,1,,37.4537341,-80.6697931
739,2506753,2023-01-19,New York,Brooklyn,1137 Herkimer St,Eagle Academy for Young Men,0,1,0,0,1,,40.6526006,-73.9497211
740,2506658,2023-01-19,Florida,Royal Palm Beach,10600 Okeechobee Blvd,Royal Palm Beach Community High School,0,0,0,0,1,,26.7050822,-80.2279519
741,2506603,2023-01-19,Arizona,Buckeye,20050 W Indian School Rd,Verrado High School,0,0,0,0,1,,33.3703197,-112.583776
742,2506609,2023-01-19,Arizona,Casa Grande,2730 N Trekell Rd,Casa Grande Union High School,0,0,0,0,1,,32.8772834,-111.7536818
743,2512958,2023-01-19,Washington,Lacey,350 College St NE,River Ridge High School,0,0,0,0,1,,47.0263876,-122.8072257
744,2507748,2023-01-19,Arkansas,Little Rock,708 E Dixon Rd,Wilbur D. Mills University Studies High School,0,0,0,0,0,,34.7465071,-92.2896267
745,2506456,2023-01-18,Florida,Tampa,1701 N Blvd,Howard W Blake High School,0,0,0,0,1,,27.9477595,-82.458444
746,2506074,2023-01-18,Tennessee,Cleveland,3635 Georgetown Rd NW,Cleveland Middle School,0,0,0,0,1,,35.1595182,-84.8766115
747,2505498,2023-01-18,Texas,Waco,2020 N 42nd St,Waco High School,0,0,0,0,1,,31.5491899,-97.1474628
748,2505269,2023-01-18,Michigan,Grand Rapids,2133 Buchanan Ave SW,Burton Elementary and Middle Shool,0,0,0,0,1,,42.9632425,-85.6678639
749,2505582,2023-01-18,Tennessee,Nashville,110 Gallatin Ave,East Nashville Magnet High School,0,0,0,0,0,,36.1622767,-86.7742984
750,2505578,2023-01-18,Tennessee,Whites Creek,7277 Old Hickory Blvd,Whites Creek High School,0,0,0,0,1,,35.7989854,-84.7650883
751,2505770,2023-01-18,Alabama,Huntsville,5000 Pulaski Pike NW,Mae Jemison High School,0,0,0,0,0,,34.729847,-86.5859011
752,2505768,2023-01-18,Alabama,Huntsville,2500 Meridian St N,Lee/New Century Technology High School,0,0,0,0,0,,34.729847,-86.5859011
753,2511701,2023-01-18,Texas,Jefferson,1 Bulldog Dr,Jefferson High School,0,0,0,0,1,,29.834772,-94.1704496
754,2522012,2023-01-17,Alabama,Mobile,3125 Dauphin Island Pkwy,B.C. Raines High School,0,0,0,0,1,,30.6913462,-88.0437509
755,2505302,2023-01-17,Minnesota,Saint Paul,1540 6th St E,Harding High School,0,0,0,0,1,,44.9497487,-93.0931028
756,2511214,2023-01-17,Florida,Fort Lauderdale (Lauderdale Lakes),4515 N State Rd 7,Central Charter School,0,0,0,0,1,,25.9676502,-80.209252
757,2505009,2023-01-17,Nevada,Yerington,114 Pearl St,Yerington High School,0,0,0,0,1,,38.9855429,-119.162989
758,2504792,2023-01-17,Oklahoma,Oklahoma City (Del City),1900 S Sunnylane Rd,Del City High School Field House,0,1,0,0,1,,35.4675421,-97.430451
759,2501950,2023-01-13,Kentucky,Murray,2108 College Farm Rd,Calloway County High School,0,0,0,0,0,,36.6103334,-88.314761
760,2502349,2023-01-13,North Carolina,Kernersville,1600 Union Cross Rd,Robert B Glenn High School,0,0,0,0,0,,36.1198589,-80.0736533
761,2502655,2023-01-13,Florida,Fort Walton Beach,400 Hollywood Blvd NW,Fort Walton Beach High School,0,0,0,0,1,,30.4057552,-86.618842
762,2501286,2023-01-12,Louisiana,New Orleans,3815 St Bernard Ave,KIPP Believe,0,0,0,0,0,,29.9759983,-90.0782127
763,2501098,2023-01-12,Nebraska,Omaha,4410 N 36th St,North High School,0,0,0,0,1,,41.2587459,-95.9383758
764,2502314,2023-01-12,Florida,Gibsonton,7710 Old Big Bend Rd,East Bay High School,0,0,0,0,0,,27.82826,-82.37187856336033
765,2501460,2023-01-12,Indiana,Indianapolis,5108 S High School Rd,Decatur Middle School,0,0,0,0,0,,39.7683331,-86.1583502
766,2501122,2023-01-11,Ohio,Columbus,1500 E Broad St,East High School,0,0,0,0,1,,39.9622601,-83.0007065
767,2526948,2023-01-11,Texas,Rising Star,114 Newton St,Rising Star Elementary School,0,0,0,0,0,,32.0955882,-98.9652115
768,2500354,2023-01-11,Florida,Tallahassee,550 E Tennessee St,Leon High School,0,0,0,0,1,,30.4380832,-84.2809332
769,2500964,2023-01-11,California,Vista,1575 Bonair Rd,Alta Vista High School,0,0,0,0,1,,33.2000368,-117.2425355
770,2500323,2023-01-11,Texas,Palestine,233 Ben Milam Rd Dr,Palestine Middle School,0,0,0,0,1,,31.7621153,-95.6307891
771,2502310,2023-01-11,Florida,Gibsonton,7710 Old Big Bend Rd,East Bay High School,0,0,0,0,0,,27.82826,-82.37187856336033
772,2501461,2023-01-11,Indiana,Indianapolis,10440 Indian Creek Rd S,Franklin Central Junior High,0,0,0,0,1,,39.7683331,-86.1583502
773,2500814,2023-01-11,Missouri,Saint Louis,5557 Milburn Rd,Oakville High School,0,0,0,0,1,,38.6280278,-90.1910154
774,2500542,2023-01-10,Kentucky,Stanford,101 Old Fort Rd,Stanford Elementary School,0,1,0,0,0,,37.5311646,-84.6618876
775,2500319,2023-01-10,New Mexico,Albuquerque,6701 Fortuna Rd NW,West Mesa High School,0,0,0,0,1,,35.0841034,-106.650985
776,2500217,2023-01-10,Michigan,Pinconning,605 W 5th St,Pinconning High School,0,0,0,0,1,,43.853633,-83.964987
777,2499699,2023-01-10,Delaware,New Castle,713 E Basin Rd,William Penn High School,0,0,0,0,1,,39.6159851,-75.662956
778,2500103,2023-01-10,North Carolina,Farmville,3308 E Wilson St,Farmville Central High School,0,0,0,0,1,,35.5954381,-77.5852496
779,2506914,2023-01-09,Texas,Manor,12700 Gregg Manor Rd,Manor High School,0,0,0,0,1,,30.3420882,-97.555905
780,2497956,2023-01-07,Oregon,Portland,5405 SE Woodward St,Franklin High School,0,1,0,0,0,,45.5202471,-122.674194
781,2496849,2023-01-06,Virginia,Newport News,205 Tyner Dr,Richneck Elementary School,0,1,0,0,1,,37.0914429,-76.5213892
782,2497541,2023-01-06,Florida,Apopka,2501 Hiawassee Rd,Wekiva High School,0,1,0,0,0,,28.678013,-81.511398
783,2497580,2023-01-06,Michigan,Oak Park,13701 Oak Park Blvd,Oak Park High School,0,1,0,0,1,,42.4595317,-83.1821445
784,2498914,2023-01-06,Missouri,Saint Louis,1731 S Broadway,Lift for Life Academy,0,0,0,0,1,,38.6280278,-90.1910154
785,2496762,2023-01-06,North Carolina,Lumberton,3901 Fayetteville Rd,Lumberton High School,0,0,0,0,0,,34.6183433,-79.0083993
786,2502555,2023-01-06,Arkansas,Paragould,5201 W Kingshighway,Greene County Tech Junior High School,0,0,0,0,0,,36.0584021,-90.4973286
787,2497221,2023-01-06,Kentucky,Louisville,3510 Goldsmith Ln,Seneca High School,0,0,0,0,0,,38.2542376,-85.759407
788,2498457,2023-01-05,Texas,Wylie,2550 FM 544,Wylie High School,0,0,0,0,0,,33.0151561,-96.5388038
789,2496389,2023-01-05,South Carolina,North Charleston,5025 W Enterprise St,Liberty Hill Academy,0,0,0,0,1,,32.8546197,-79.9748103
790,2497734,2023-01-05,Florida,Lakeland,740 Lake Miriam Dr,Lakeland Highlands Middle School,0,0,0,0,1,,28.0394654,-81.9498042
791,2496145,2023-01-05,Alabama,Huntsville,2500 Meridian St N,Lee/New Century High School,0,0,0,0,1,,34.729847,-86.5859011
792,2496143,2023-01-05,North Carolina,Jamestown,1000 Lucy Ragsdale Dr,Ragsdale High School,0,0,0,0,1,,35.9941053,-79.9356589
793,2496342,2023-01-05,Maryland,Fort George G Meade (Fort Meade),3500 Rockenbach Rd,MacArthur Middle School,0,0,0,0,0,,39.1022704,-76.74625579897895
794,2497266,2023-01-05,Ohio,Columbus,6100 Beechcroft Rd,Beechcroft High School,0,0,0,0,1,,39.9622601,-83.0007065
795,2496290,2023-01-04,Virginia,Woodbridge,15201 Neabsco Mills Rd,Freedom High School,0,0,0,0,1,,38.6361522,-77.26783643292558
796,2495296,2023-01-04,New Mexico,Roswell,500 W Hobbs St,Roswell High School,0,0,0,0,1,,33.3943282,-104.5229518
797,2496218,2023-01-04,Wisconsin,Sheboygan,3508 N 21st St,Etude Elementary School,0,0,0,0,1,,43.7128967,-87.9370433
798,2496605,2023-01-04,Arkansas,Jonesboro,301 Hurricane Dr,The Academies at Jonesboro High School,0,0,0,0,1,,35.8272257,-90.6949871
799,2494569,2023-01-03,New York,Corona (Queens),57-00 223rd St,Cardozo High School,0,0,0,0,1,,40.7469593,-73.8601456
800,2486543,2022-12-21,Massachusetts,Lawrence,70 N Parish Rd,Lawrence High School,0,0,0,0,1,,42.7070354,-71.1631137
801,2486674,2022-12-21,Tennessee,Nashville,3901 Granny White Pike,Lipscomb Academy,0,0,0,0,0,,36.1622767,-86.7742984
802,2486095,2022-12-21,Michigan,Waterford (Waterford Township),5145 Hatchery Rd,John D. Pierce Middle School,0,0,0,0,1,,42.7005943,-83.39847358128628
803,2487104,2022-12-20,North Carolina,Goldsboro,1135 E New Hope Rd,Eastern Wayne High School,0,0,0,0,0,,35.3848841,-77.9927651
804,2484920,2022-12-20,Pennsylvania,Philadelphia,8300 Castor Ave,Farrell Elementary,0,0,0,0,1,,39.9527237,-75.1635262
805,2484669,2022-12-19,Texas,Irving,100 W Oakdale Rd,Nimitz High School,0,0,0,0,2,,32.8295183,-96.9442177
806,2483656,2022-12-16,New Jersey,Paterson,61-127 Preakness Ave,JFK High School,0,0,0,0,3,,40.9167654,-74.171811
807,2483232,2022-12-16,Georgia,Hinesville,1396 Shaw Rd,Lyman Hall Elementary School,0,0,0,0,0,,31.8477347,-81.5960705
808,2505901,2022-12-16,Texas,Hamshire,12552 2nd St,Hamshire-Fannett High School,0,0,0,0,1,,29.861608,-94.3124092
809,2482288,2022-12-16,Illinois,Chicago,2150 S Laflin St,Benito Juarez High School,2,2,0,0,1,,41.8755616,-87.6244212
810,2482912,2022-12-16,Ohio,Elyria,601 Middle Ave,Elyria High School,0,0,0,0,1,,41.3673191,-82.1073583
811,2484567,2022-12-16,South Carolina,Abbeville,701 Washington St,Abbeville High School,0,0,0,0,1,,34.2264946,-82.4364036
812,2482280,2022-12-15,South Carolina,Roebuck,1050 Cavalier Way,Dorman High School,0,0,0,0,1,,34.8795683,-81.9662139
813,2482163,2022-12-15,Georgia,Warner Robins,926 Green St,Northside High School,0,0,0,0,0,,32.6200973,-83.606568
814,2494762,2022-12-15,Missouri,Keytesville,27247 MO-5,Keytesville School,0,0,0,0,1,,39.4344706,-92.9382485
815,2482725,2022-12-14,Florida,Saint Petersburg,840 3rd Ave,MycroSchool Pinellas Charter School,0,0,0,0,1,,27.7700475,-82.6359078
816,2481019,2022-12-14,Mississippi,Pascagoula,3112 Eden St,Colmer Middle School,0,0,0,0,0,,30.3646795,-88.5585995
817,2481016,2022-12-14,West Virginia,Beckley,400 Stanaford Rd,Woodrow Wilson High School,0,0,0,0,1,,37.7781702,-81.1881557
818,2480974,2022-12-14,New Mexico,Albuquerque,6701 Fortuna Rd NW,West Mesa High School,0,0,0,0,1,,35.0841034,-106.650985
819,2481582,2022-12-14,Illinois,Chicago,4420 N Beacon St,Mary E. Courtenay Language Arts Center,0,0,0,0,1,,41.8755616,-87.6244212
820,2481409,2022-12-14,Florida,Miami (North Miami),1201 NE 125th St,William J. Bryan Elementary,0,0,0,0,1,,25.9102645,-80.140472714471
821,2481403,2022-12-14,South Carolina,Mount Pleasant,1000 Warrior Way,Wando High School,0,0,0,0,0,,32.7940651,-79.8625851
822,2481991,2022-12-14,Ohio,Columbus,1320 Duxberry Ave,Linden-McKinley STEM Academy,0,0,0,0,1,,39.9622601,-83.0007065
823,2480341,2022-12-13,Indiana,Indianapolis,5251 Kentucky Ave,Decatur Central High School,0,0,0,0,1,,39.7683331,-86.1583502
824,2480188,2022-12-13,Texas,Schertz,701 Curtiss Ave,Schertz Elementary School,0,0,0,0,0,,29.5641617,-98.2695702
825,2481643,2022-12-13,Oklahoma,Tulsa,6960 E 21st St,Nathan Hale High School,0,0,0,0,1,,36.1563122,-95.9927516
826,2484181,2022-12-13,North Carolina,Dudley,124 Walter Fulcher Rd,Southern Wayne High School,0,0,0,0,0,,35.2673857,-78.0374891
827,2483200,2022-12-13,Texas,Haltom City,5501 Haltom Rd,Haltom High School,0,0,0,0,1,,32.7995738,-97.2691817
828,2481401,2022-12-13,Texas,Midland,906 W Illinois Ave,Midland High School,0,0,0,0,1,,31.83688,-102.0103767
829,2481390,2022-12-13,South Carolina,Hollywood,5117 Baptist Hill Rd,Baptist Hill Middle School + High School,0,0,0,0,1,,32.7343442,-80.2417651
830,2481787,2022-12-12,Texas,Fort Worth,3136 Bigham Blvd,William Monning Middle School,0,0,0,0,0,,32.753177,-97.3327459
831,2479465,2022-12-12,Louisiana,New Iberia,1301 E Admiral Doyle Dr,New Iberia Senior High School,0,0,0,0,1,,30.0035365,-91.8187285
832,2479782,2022-12-12,Oregon,Portland,3400 SE 26th Ave,Cleveland High School,0,1,0,0,0,,45.5202471,-122.674194
833,2479544,2022-12-12,Tennessee,Chattanooga,1020 N Moore Rd,Brainerd High School,0,0,0,0,1,,35.0457219,-85.3094883
834,2480195,2022-12-09,Virginia,Hampton,1067 Big Bethel Rd,Bethel High School,0,0,0,0,0,,37.0300969,-76.3452057
835,2478221,2022-12-09,Ohio,Akron,470 Castle Blvd,Firestone Community Learning Center,0,0,0,0,1,,41.083064,-81.518485
836,2477594,2022-12-09,South Carolina,Lancaster,4290 Tabernacle Rd,Buford High School,0,0,0,0,0,,34.6628067,-80.700546
837,2478715,2022-12-09,Florida,Lake Mary,601 Lake Park Dr,Greenwood Lakes Middle School,0,0,0,0,1,,28.7562749,-81.322093
838,2478141,2022-12-09,Florida,Fort Lauderdale,2400 NW 26th St,William Dandy Middle School,0,0,0,0,1,,26.1223084,-80.1433786
839,2478038,2022-12-09,Ohio,Dayton,3873 Whitestone Ct,Meadowdale High School,0,0,0,0,0,,39.7589478,-84.1916069
840,2478022,2022-12-09,Ohio,Hilliard,4454 Davidson Rd,,0,0,0,0,1,,40.033814,-83.1596108
841,2477317,2022-12-08,South Carolina,Summerville,1101 Boone Hill Rd,Summerville High School,0,0,0,0,1,,33.0186699,-80.1762704
842,2476721,2022-12-08,North Carolina,Fuquay Varina,109 N Ennis St,Fuquay-Varina Middle School,0,0,0,0,1,,35.5843849,-78.7998691
843,2477227,2022-12-08,Ohio,Ashville,7150 Ashville-Fairfield Rd,Walnut Elementary School,0,0,0,0,0,,39.7156186,-82.9529584
844,2477713,2022-12-08,North Carolina,Charlotte,15321 York Rd,Palisades Park Elementary School,0,0,0,0,0,,35.2272086,-80.8430827
845,2476885,2022-12-08,Indiana,Ellettsville,851 Edgewood Dr,Edgewood Junior High School,0,0,0,0,1,,39.2339348,-86.6250008
846,2477556,2022-12-08,Florida,Saint Petersburg,850 34th St S,Gibbs High School,0,0,0,0,1,,27.7700475,-82.6359078
847,2476687,2022-12-08,Maryland,District Heights,5200 Silver Hill Rd,Suitland High School,0,1,0,0,1,,38.8622077,-76.8815207
848,2475818,2022-12-07,Missouri,Saint Louis,310 N 15th St,Confluence Preparatory Academy,0,0,0,1,1,,38.6280278,-90.1910154
849,2476268,2022-12-07,Ohio,Columbus,1300 Duxberry Ave,Linden McKinley STEM Academy,0,0,0,0,1,,39.9622601,-83.0007065
850,2476251,2022-12-07,Texas,San Angelo,2500 Sherwood Way,Lonestar Middle School,0,0,0,0,1,,31.4649685,-100.4405094
851,2476712,2022-12-07,Virginia,Yorktown,300 Yorktown Rd,Tabb Middle School,0,0,0,0,1,,37.2378875,-76.5080633
852,2481394,2022-12-07,Ohio,Columbus,2345 W Mound St,Hilltonia Middle School,0,0,0,0,1,,39.9622601,-83.0007065
853,2475643,2022-12-06,Ohio,Tiffin,7635 N County Rd 51,Old Fort High School,0,0,0,0,1,,41.114485,-83.1779537
854,2476333,2022-12-06,North Carolina,Laurinburg,1000 W Church St,Scotland High School,0,0,0,0,1,,34.7740495,-79.4628248
855,2477106,2022-12-06,Nebraska,Bennington,16610 Bennington Rd,Bennington High School,0,0,0,0,1,,41.3647193,-96.1577968
856,2475374,2022-12-06,Iowa,Des Moines,2501 Park Ave,Brody Middle School,0,0,0,0,1,,41.5910323,-93.6046655
857,2476051,2022-12-06,Florida,Tampa,16200 N Dale Mabry Hwy,Gaither High School,0,0,0,0,1,,27.9477595,-82.458444
858,2476041,2022-12-06,Wyoming,Casper,930 S Elm St,Natrona County High School,0,0,0,0,1,,42.8501191,-106.325138
859,2475302,2022-12-06,Maryland,Capitol Heights,200 Cabin Branch Rd,Central High School,0,0,0,0,1,,38.8849913,-76.9134765
860,2476725,2022-12-06,Mississippi,Waynesboro,1325 Azalea Dr,Wayne County High School,0,0,0,0,1,,31.6749854,-88.6461237
861,2475979,2022-12-06,Florida,Panama City,1200 Harrison Ave,Bay High School,0,0,0,0,1,,30.1586518,-85.6602936
862,2476264,2022-12-06,Tennessee,Millington,8050 West St,Millington High School,0,0,0,0,1,,35.3414745,-89.8973084
863,2481113,2022-12-05,Tennessee,Memphis,715 S Lauderdale St,Booker T. Washington High School,0,0,0,0,1,,35.1460249,-90.0517638
864,2475095,2022-12-05,South Carolina,North Charleston,5501 Dorchester Rd,W.B. Goodwin Elementary School,0,0,0,0,1,,32.8546197,-79.9748103
865,2474629,2022-12-05,Ohio,Akron,470 Castle Blvd,Litchfield Community Learning Center,0,0,0,0,0,,41.083064,-81.518485
866,2476706,2022-12-05,New Mexico,Clovis,1055 Fowler Ave,Clovis High School,0,0,0,0,2,,34.405472,-103.2050709
867,2474827,2022-12-05,Tennessee,Memphis,817 Brownlee Rd,Freedom Preparatory High School,0,1,0,0,1,,35.1460249,-90.0517638
868,2475052,2022-12-05,Texas,Galveston,4115 Ave O,Ball High School,0,0,0,0,0,,29.3872254,-94.992736
869,2473513,2022-12-03,Illinois,Oak Lawn,10601 Central Ave,Harold L. Richards High School,0,0,0,0,1,,41.7108662,-87.7581081
870,2475671,2022-12-02,South Carolina,Lexington,320 Corley Mill Rd,River Bluff High School,0,0,0,0,1,,33.8986841,-81.275054
871,2475618,2022-12-02,Georgia,Flowery Branch,6603 Spout Springs Rd,Cherokee Bluff High School,0,0,0,0,0,,34.1851017,-83.9251809
872,2473042,2022-12-02,North Carolina,Jacksonville,1001 Piney Green Rd,White Oak High School,0,0,0,0,1,,34.7494749,-77.4208221
873,2476693,2022-12-02,Indiana,Indianapolis,1200 N Girls School Rd,Ben Davis High School,0,0,0,0,1,,39.7683331,-86.1583502
874,2472678,2022-12-02,Delaware,Wilmington (Newport),100 block of Ayre St,,0,0,1,0,0,,39.7388882,-75.632218
875,2473382,2022-12-02,New Jersey,Newark,279 Chancellor Ave,Weequahic High School,0,0,0,0,1,,40.735657,-74.1723667
876,2472360,2022-12-01,Michigan,Ecorse,27225 W Outer Dr,Ecorse High School,0,0,0,0,1,,42.2444833,-83.145757
877,2472272,2022-12-01,Maryland,Baltimore,2201 Presstman St,Carver Vocational-Technical High School,0,0,0,0,1,,39.2908816,-76.610759
878,2473598,2022-12-01,Colorado,Brighton,12909 E 120th Ave,Prairie View High School,0,0,0,0,3,,39.983721,-104.8110775
879,2471999,2022-12-01,Arizona,Tempe,McAllister Ave and Lemon St,Arizona State University,0,0,0,0,1,,33.4255117,-111.9400164
880,2472995,2022-12-01,North Carolina,Asheville,60 Lees Creek Rd,Clyde A. Erwin High School,0,0,0,0,1,,35.595363,-82.5508407
881,2474329,2022-11-30,Mississippi,Wiggins,400 W Border Ave E,Stone High School,0,0,0,0,1,,30.858244,-89.1353283
882,2471506,2022-11-30,Florida,Vero Beach,1707 16th St,Vero Beach High School,0,0,0,0,1,,27.6387163,-80.3975399
883,2472091,2022-11-30,Ohio,Hamilton,1165 Eaton Ave,Hamilton High School,0,0,0,0,1,,39.2085354,-84.5501874
884,2471637,2022-11-30,California,Mariposa,5005 Frank Wilson Rd,First Baptist Church of Mariposa,0,0,1,0,0,,37.570148,-119.9036592
885,2470871,2022-11-29,Virginia,Henrico (Highland Springs),200 S Airport Dr,Highland Springs High School,0,0,0,0,2,,37.555426,-77.347063
886,2473782,2022-11-29,Texas,Houston,7325 Clodine Rd,Mission West Elementary School,0,0,0,0,0,,29.7589382,-95.3676974
887,2470586,2022-11-29,Tennessee,Nashville,400 Davidson Rd,Hillwood High School,0,0,0,0,1,,36.1622767,-86.7742984
888,2475498,2022-11-29,California,Atherton,555 Middlefield Rd,Menlo-Atherton High School,0,0,0,0,1,,37.453773,-122.2058272
889,2472060,2022-11-29,Colorado,Delta,1050 Hastings St,Lincoln Elementary School,0,0,0,0,0,,38.8368777,-107.8568294
890,2470398,2022-11-29,Illinois,East Saint Louis,4901 State St,East St Louis Senior High School,0,0,0,0,1,,38.6133731,-90.14629
891,2470847,2022-11-28,North Carolina,Rocky Point,1886 NC Hwy 133,Pender Innovative Learning Academy,0,0,0,0,0,,34.4351676,-77.8877638
892,2469644,2022-11-28,Maryland,Upper Marlboro,8000 Croom Rd,Frederick Douglass High School,0,0,0,0,1,,38.8162451,-76.751708
893,2469626,2022-11-28,Iowa,Ankeny,1302 N Ankeny Blvd,Northview Middle School,0,0,0,0,1,,41.7320796,-93.605092
894,2469354,2022-11-27,Florida,Tallahassee,2101 Wahnish Way,"Florida A&M University / Hansel Tookes, Sr., Student Recreation Center",1,4,0,0,2,,30.4380832,-84.2809332
895,2468829,2022-11-27,Texas,Port Arthur,3501 Lucian Adams St,Memorial High School,0,0,0,0,1,,29.8716717,-93.9333107
896,2466537,2022-11-23,Louisiana,New Orleans,6400 block of Press Dr,SUNO,0,1,0,0,0,,29.9759983,-90.0782127
897,2467079,2022-11-23,Utah,Salt Lake City,95 N 300 W,Ensign College,0,0,0,0,1,,40.7596198,-111.886797
898,2467004,2022-11-23,Alaska,Anchorage,1700 Hillcrest Dr,West High School,0,0,0,0,2,,61.2163129,-149.894852
899,2465335,2022-11-22,Kansas,Derby,3012 Triple Creek Dr,Stone Creek Elementary,0,0,0,0,1,,37.5455735,-97.2689331
900,2464818,2022-11-21,South Carolina,Dillon,1730 US-301,Dillon High School,0,0,0,0,1,,34.4014089,-79.3864339
901,2464804,2022-11-21,South Carolina,Walterboro,150 Cougar Nation Dr,Colleton County High School,0,0,0,0,3,,32.9021377,-80.6672631
902,2464790,2022-11-21,Tennessee,Nashville,1150 Hunters Ln,Hunters Lane High School,0,0,0,0,1,,36.1622767,-86.7742984
903,2465032,2022-11-21,Michigan,Detroit,20000 Evergreen Rd,Henry Ford High School,0,2,0,0,1,,42.3315509,-83.0466403
904,2465368,2022-11-21,Nebraska,Lincoln,5801 N 33rd St,Lincoln North Star High School,0,0,0,0,1,,40.8088861,-96.7077751
905,2465184,2022-11-21,Illinois,Chicago,3825 S Washtenaw Ave,Brighton Park Elementary School,0,0,0,0,0,,41.8755616,-87.6244212
906,2462873,2022-11-19,New Mexico,Albuquerque,Redondo E Dr NE and Redondo Ct NE,University of New Mexico - Coronado Hall,0,1,1,0,0,,35.0841034,-106.650985
907,2462100,2022-11-17,Ohio,Cleveland,4419 Pearl Rd,Mary Queen of Peace School,0,0,0,0,0,,41.4996574,-81.6936772
908,2462051,2022-11-17,Ohio,Cincinnati,420 Ezzard Charles Dr,Taft High School,0,0,0,0,1,,39.1014537,-84.5124602
909,2461930,2022-11-17,Texas,Hughes Springs,701 Russell,Hughes Springs High School,0,0,0,0,1,,32.998462,-94.6307586
910,2463080,2022-11-17,Texas,Dallas,4000 Blue Ridge Blvd,Thomas Tolbert Elementary School,0,0,0,0,0,,32.7762719,-96.7968559
